MSA Code,MSA Title,State FIPS Code,State Name,PUMA Code,PUMA Name,MSA 2010 Population,PUMA 2010 Population,Intersection 2010 Population,Percent MSA Population,Percent PUMA Population
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3006,Macomb County (Southwest)--Warren & Center Line Cities PUMA,"4,296,250","142,313","142,313",3.31,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3100,St. Clair County PUMA,"4,296,250","163,040","163,040",3.79,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3201,Wayne County (Northwest) PUMA,"4,296,250","190,877","190,877",4.44,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3202,Wayne County (North Central)--Livonia City & Redford Charter Township PUMA,"4,296,250","145,304","145,304",3.38,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3203,Wayne County (Central)--Dearborn & Dearborn Heights Cities PUMA,"4,296,250","155,927","155,927",3.63,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3204,"Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities PUMA","4,296,250","154,748","154,748",3.60,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3205,Wayne County (Southwest) PUMA,"4,296,250","112,548","112,548",2.62,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3206,Wayne County (Southeast)--Downriver Area (South) PUMA,"4,296,250","133,082","133,082",3.10,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3207,Wayne County (Southeast)--Downriver Area (North) PUMA,"4,296,250","120,367","120,367",2.80,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3208,Detroit City (Northwest) PUMA,"4,296,250","160,120","160,120",3.73,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3209,Detroit City (North Central) PUMA,"4,296,250","132,104","132,104",3.07,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3210,Detroit City (Northeast) PUMA,"4,296,250","134,150","134,150",3.12,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3211,Detroit City (South Central & Southeast) PUMA,"4,296,250","128,838","128,838",3.00,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3212,Detroit City (Southwest) PUMA,"4,296,250","133,146","133,146",3.10,100.00
19820,"Detroit-Warren-Dearborn, MI",26,Michigan,3213,Wayne County (Northeast)--I-94 Corridor PUMA,"4,296,250","119,373","119,373",2.78,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6501,"Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities PUMA","4,224,851","180,218","180,218",4.27,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6502,"Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities PUMA","4,224,851","131,017","131,017",3.10,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6503,Riverside County (Southwest)--Temecula City PUMA,"4,224,851","127,500","127,500",3.02,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6504,Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA,"4,224,851","126,833","126,833",3.00,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6505,"Riverside County (Southwest)--Menifee, Lake Elsinore & Canyon Lake Cities PUMA","4,224,851","175,913","175,913",4.16,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6506,Riverside County (Southwest)--Hemet City & East Hemet PUMA,"4,224,851","147,650","147,650",3.49,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6507,"Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PUMA","4,224,851","144,045","144,045",3.41,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6508,Riverside County (Northwest)--Moreno Valley City PUMA,"4,224,851","182,352","182,352",4.32,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6509,"Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley PUMA","4,224,851","117,862","117,862",2.79,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6510,Riverside County (Northwest)--Riverside City (East) PUMA,"4,224,851","147,162","147,162",3.48,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6511,Riverside County (Northwest)--Riverside City (West) PUMA,"4,224,851","164,560","164,560",3.90,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6512,"Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens PUMA","4,224,851","100,465","100,465",2.38,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6513,Riverside County (West Central)--Corona (Northwest) & Norco Cities PUMA,"4,224,851","145,277","145,277",3.44,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6514,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities PUMA,"4,224,851","148,672","148,672",3.52,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,6515,"Riverside County--Palm Desert, La Quinta (West) & Desert Hot Springs Cities PUMA","4,224,851","150,115","150,115",3.55,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities PUMA,"4,224,851","139,447","139,447",3.30,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7102,San Bernardino County (West Central)--Victorville & Adelanto Cities PUMA,"4,224,851","161,996","161,996",3.83,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town PUMA,"4,224,851","167,046","167,046",3.95,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City PUMA","4,224,851","110,315","110,315",2.61,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities PUMA,"4,224,851","137,401","137,401",3.25,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities PUMA","4,224,851","102,661","102,661",2.43,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7107,San Bernardino County (Southwest)--San Bernardino City (East) PUMA,"4,224,851","106,289","106,289",2.52,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7108,San Bernardino County (Southwest)--San Bernardino City (West) PUMA,"4,224,851","169,385","169,385",4.01,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7109,San Bernardino County (Southwest)--Rialto City PUMA,"4,224,851","108,455","108,455",2.57,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7110,San Bernardino County (Southwest)--Fontana City (East) PUMA,"4,224,851","106,132","106,132",2.51,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7111,San Bernardino County (Southwest)--Rancho Cucamonga City PUMA,"4,224,851","165,176","165,176",3.91,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7112,San Bernardino County (Southwest)--Upland & Montclair Cities PUMA,"4,224,851","120,986","120,986",2.86,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7113,San Bernardino County (Southwest)--Ontario City PUMA,"4,224,851","167,275","167,275",3.96,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7114,San Bernardino County (Southwest)--Chino & Chino Hills Cities PUMA,"4,224,851","155,212","155,212",3.67,100.00
40140,"Riverside-San Bernardino-Ontario, CA",6,California,7115,San Bernardino County (Southwest)--Fontana City (West) PUMA,"4,224,851","117,434","117,434",2.78,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,100,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,"4,192,887","111,283","111,283",2.65,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,101,Maricopa County--Mesa City (East) PUMA,"4,192,887","146,304","146,304",3.49,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,102,Maricopa County--Mesa City (North Central) PUMA,"4,192,887","131,113","131,113",3.13,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,103,Maricopa County--Mesa City (West) PUMA,"4,192,887","106,091","106,091",2.53,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,104,Maricopa County--Mesa City (South Central) PUMA,"4,192,887","100,229","100,229",2.39,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,105,Maricopa County--Gilbert Town (North) PUMA,"4,192,887","135,319","135,319",3.23,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,106,Maricopa County--Chandler City (Northeast) PUMA,"4,192,887","114,036","114,036",2.72,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,107,Maricopa County--Chandler City (South) PUMA,"4,192,887","100,430","100,430",2.40,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,"4,192,887","101,048","101,048",2.41,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,109,Maricopa County--Tempe City (North) PUMA,"4,192,887","102,150","102,150",2.44,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,110,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA,"4,192,887","116,958","116,958",2.79,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,"4,192,887","104,877","104,877",2.50,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA","4,192,887","105,478","105,478",2.52,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,113,Phoenix City (Northeast) PUMA,"4,192,887","102,189","102,189",2.44,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,114,Phoenix City (Northeast Central) PUMA,"4,192,887","103,639","103,639",2.47,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,115,Phoenix City (Northwest Central) PUMA,"4,192,887","101,757","101,757",2.43,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,116,Phoenix City (Uptown) PUMA,"4,192,887","100,212","100,212",2.39,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,117,Phoenix City (East) PUMA,"4,192,887","100,444","100,444",2.40,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,118,Phoenix City--Downtown & Sky Harbor International Airport PUMA,"4,192,887","108,714","108,714",2.59,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,119,Phoenix City (South) PUMA,"4,192,887","105,514","105,514",2.52,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,120,Phoenix City--Ahwatukee & South Mountain PUMA,"4,192,887","100,182","100,182",2.39,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,121,Phoenix (Southwest) & Tolleson Cities PUMA,"4,192,887","123,745","123,745",2.95,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,122,Phoenix City--Maryvale (East) PUMA,"4,192,887","104,327","104,327",2.49,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,123,Phoenix City--Maryvale (West) PUMA,"4,192,887","108,404","108,404",2.59,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,124,Maricopa County--Glendale City (South) PUMA,"4,192,887","100,367","100,367",2.39,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,125,Phoenix City (West) PUMA,"4,192,887","101,932","101,932",2.43,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,126,Maricopa County--Glendale City (North) PUMA,"4,192,887","121,841","121,841",2.91,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,127,Maricopa County--Peoria City (South & Central) PUMA,"4,192,887","113,447","113,447",2.71,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,128,Phoenix City (North) PUMA,"4,192,887","103,065","103,065",2.46,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,129,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,"4,192,887","105,818","105,818",2.52,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,130,Maricopa County--El Mirage City & Sun City PUMA,"4,192,887","116,222","116,222",2.77,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,131,Maricopa County--Surprise City (Central) PUMA,"4,192,887","103,540","103,540",2.47,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,132,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA","4,192,887","102,571","102,571",2.45,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA,"4,192,887","103,989","103,989",2.48,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,"4,192,887","109,882","109,882",2.62,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,800,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA","4,192,887","110,114","10,860",0.26,9.86
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,803,Pinal County (North)--Apache Junction City PUMA,"4,192,887","123,512","123,512",2.95,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA","4,192,887","114,145","114,145",2.72,100.00
38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,807,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA","4,192,887","127,253","127,253",3.03,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11501,Pierce County (Central)--Tacoma City (Central) PUMA,"3,439,809","120,116","120,116",3.49,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11502,Pierce County (Northwest)--Peninsula Region & Tacoma City (West) PUMA,"3,439,809","109,866","109,866",3.19,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11503,Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord PUMA,"3,439,809","107,584","107,584",3.13,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11504,"Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway PUMA","3,439,809","125,138","125,138",3.64,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11505,Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities PUMA,"3,439,809","107,086","107,086",3.11,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11506,Pierce County (East Central)--Puyallup City & South Hill PUMA,"3,439,809","120,383","120,383",3.50,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11507,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge PUMA","3,439,809","105,052","105,052",3.05,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11601,Seattle City (Northwest) PUMA,"3,439,809","137,644","137,644",4.00,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11602,Seattle City (Northeast) PUMA,"3,439,809","118,748","118,748",3.45,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11603,Seattle City (Downtown)--Queen Anne & Magnolia PUMA,"3,439,809","116,891","116,891",3.40,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11604,Seattle City (Southeast)--Capitol Hill PUMA,"3,439,809","107,411","107,411",3.12,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11605,Seattle City (West)--Duwamish & Beacon Hill PUMA,"3,439,809","127,812","127,812",3.72,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11606,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities PUMA","3,439,809","113,128","113,128",3.29,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill PUMA","3,439,809","130,382","130,382",3.79,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11608,King County (Northwest Central)--Greater Bellevue City PUMA,"3,439,809","131,000","131,000",3.81,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11609,"King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities PUMA","3,439,809","131,197","131,197",3.81,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11610,"King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway PUMA","3,439,809","126,620","126,620",3.68,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11611,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center PUMA","3,439,809","123,856","123,856",3.60,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11612,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island PUMA","3,439,809","120,813","120,813",3.51,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11613,King County (Southwest Central)--Kent City PUMA,"3,439,809","120,748","120,748",3.51,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11614,King County (Southwest)--Auburn City & Lakeland PUMA,"3,439,809","107,256","107,256",3.12,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11615,"King County (Southeast)--Maple Valley, Covington & Enumclaw Cities PUMA","3,439,809","113,358","113,358",3.30,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11616,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill PUMA","3,439,809","104,385","104,385",3.03,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11701,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities PUMA","3,439,809","112,986","112,986",3.28,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11702,Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities PUMA,"3,439,809","111,521","111,521",3.24,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11703,Snohomish County (Central)--Everett City (Central & East) & Eastmont PUMA,"3,439,809","115,228","115,228",3.35,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11704,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs PUMA","3,439,809","113,418","113,418",3.30,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11705,Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities PUMA,"3,439,809","124,896","124,896",3.63,100.00
42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,11706,Snohomish County (North)--Marysville & Arlington Cities PUMA,"3,439,809","135,286","135,286",3.93,100.00
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,600,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties PUMA","3,348,859","163,789","117,800",3.52,71.92
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1000,Sherburne & Benton Counties PUMA,"3,348,859","126,950","88,499",2.64,69.71
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,1101,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities PUMA","3,348,859","103,192","103,192",3.08,100.00
